contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
NUGT250516C00030000,NUGT,2025-05-16,30.00,call,30.25,31.00,29.00,6,33.00,11,0,1,2025-05-13,3.76151,0.98769,0.00154,-0.11396,0.00176,0.00240
NUGT250516P00030000,NUGT,2025-05-16,30.00,put,0.00,0.01,0.00,0,2.15,5,0,0,2025-05-13,2.84568,-0.00203,0.00041,-0.01677,0.00035,-0.00001
NUGT250516C00035000,NUGT,2025-05-16,35.00,call,0.00,25.95,24.00,2,27.90,10,0,0,2025-05-13,2.71413,0.99122,0.00159,-0.06347,0.00131,0.00283
NUGT250516P00035000,NUGT,2025-05-16,35.00,put,0.00,0.01,0.00,0,1.05,25,0,1,2025-05-13,2.26368,-0.00254,0.00063,-0.01635,0.00043,-0.00001
NUGT250516C00040000,NUGT,2025-05-16,40.00,call,25.77,21.00,19.00,6,23.00,10,0,2,2025-05-13,2.35194,0.98119,0.00354,-0.10406,0.00254,0.00318
NUGT250516P00040000,NUGT,2025-05-16,40.00,put,0.00,0.01,0.00,0,0.10,1,0,9,2025-05-13,1.75531,-0.00324,0.00101,-0.01582,0.00054,-0.00002
NUGT250516C00045000,NUGT,2025-05-16,45.00,call,26.48,16.00,14.00,7,18.00,9,0,37,2025-05-13,1.76415,0.97575,0.00585,-0.09762,0.00314,0.00357
NUGT250516P00045000,NUGT,2025-05-16,45.00,put,0.00,0.01,0.00,0,0.30,286,0,247,2025-05-13,1.30075,-0.00432,0.00177,-0.01514,0.00070,-0.00002
NUGT250516C00048000,NUGT,2025-05-16,48.00,call,0.00,13.00,11.00,10,15.00,11,0,0,2025-05-13,1.43580,0.97097,0.00835,-0.09295,0.00366,0.00379
NUGT250516P00048000,NUGT,2025-05-16,48.00,put,0.02,0.01,0.00,0,0.35,46,26,44,2025-05-13,1.04740,-0.00529,0.00263,-0.01461,0.00084,-0.00003
NUGT250516C00049000,NUGT,2025-05-16,49.00,call,22.60,12.00,10.00,13,14.00,10,0,12,2025-05-13,1.32940,0.96896,0.00954,-0.09118,0.00386,0.00386
NUGT250516P00049000,NUGT,2025-05-16,49.00,put,0.00,0.01,0.00,0,1.55,31,0,11,2025-05-13,0.96554,-0.00571,0.00305,-0.01441,0.00090,-0.00003
NUGT250516C00050000,NUGT,2025-05-16,50.00,call,27.10,11.00,9.00,8,13.00,8,0,145,2025-05-13,1.22438,0.96666,0.01098,-0.08931,0.00410,0.00393
NUGT250516P00050000,NUGT,2025-05-16,50.00,put,0.00,0.01,0.00,0,0.75,30,0,94,2025-05-13,0.88475,-0.00619,0.00358,-0.01418,0.00096,-0.00003
NUGT250516C00051000,NUGT,2025-05-16,51.00,call,23.98,10.00,8.00,10,12.00,13,0,3,2025-05-13,1.12057,0.96399,0.01279,-0.08732,0.00437,0.00400
NUGT250516P00051000,NUGT,2025-05-16,51.00,put,0.00,0.01,0.00,0,0.30,34,0,22,2025-05-13,0.80503,-0.00676,0.00425,-0.01394,0.00104,-0.00003
NUGT250516C00052000,NUGT,2025-05-16,52.00,call,10.10,9.05,7.10,12,11.00,11,0,22,2025-05-13,1.11173,0.94737,0.01751,-0.11566,0.00593,0.00400
NUGT250516P00052000,NUGT,2025-05-16,52.00,put,0.00,0.01,0.00,0,1.00,46,0,36,2025-05-13,0.72622,-0.00744,0.00513,-0.01368,0.00113,-0.00004
NUGT250516C00053000,NUGT,2025-05-16,53.00,call,26.50,8.10,6.10,7,10.10,9,0,32,2025-05-13,1.07545,0.93000,0.02262,-0.13862,0.00741,0.00399
NUGT250516P00053000,NUGT,2025-05-16,53.00,put,0.10,0.01,0.00,0,0.10,5,5,19,2025-05-13,0.64817,-0.00826,0.00630,-0.01339,0.00124,-0.00004
NUGT250516C00054000,NUGT,2025-05-16,54.00,call,13.98,7.10,5.10,10,9.10,10,0,12,2025-05-13,0.96173,0.92291,0.02723,-0.13372,0.00798,0.00404
NUGT250516P00054000,NUGT,2025-05-16,54.00,put,0.15,0.01,0.00,0,0.15,10,15,48,2025-05-13,0.57073,-0.00930,0.00794,-0.01306,0.00138,-0.00005
NUGT250516C00055000,NUGT,2025-05-16,55.00,call,13.10,6.25,4.20,10,8.30,11,0,37,2025-05-13,0.99908,0.87949,0.03638,-0.19004,0.01108,0.00389
NUGT250516P00055000,NUGT,2025-05-16,55.00,put,0.20,0.15,0.10,33,0.20,15,122,185,2025-05-13,0.79847,-0.07402,0.03179,-0.10240,0.00774,-0.00038
NUGT250516C00056000,NUGT,2025-05-16,56.00,call,7.40,5.20,3.20,10,7.20,17,0,4,2025-05-13,0.82911,0.87617,0.04468,-0.16171,0.01129,0.00396
NUGT250516P00056000,NUGT,2025-05-16,56.00,put,0.26,0.28,0.25,1,0.30,17,11,71,2025-05-13,0.82012,-0.12142,0.04455,-0.15128,0.01113,-0.00063
NUGT250516C00057000,NUGT,2025-05-16,57.00,call,3.90,4.30,2.40,11,6.20,9,1,23,2025-05-13,0.78018,0.83491,0.05766,-0.18376,0.01371,0.00383
NUGT250516P00057000,NUGT,2025-05-16,57.00,put,0.40,0.40,0.35,10,0.45,15,22,156,2025-05-13,0.78765,-0.16722,0.05759,-0.18019,0.01382,-0.00087
NUGT250516C00058000,NUGT,2025-05-16,58.00,call,4.10,3.10,1.60,16,4.60,12,0,32,2025-05-13,0.49787,0.86602,0.07859,-0.10483,0.01192,0.00408
NUGT250516P00058000,NUGT,2025-05-16,58.00,put,0.57,0.57,0.50,18,0.65,11,43,102,2025-05-13,0.75762,-0.22739,0.07214,-0.20859,0.01666,-0.00118
NUGT250516C00058500,NUGT,2025-05-16,58.50,call,0.00,3.15,1.20,10,5.10,17,0,0,2025-05-13,0.77667,0.72872,0.07730,-0.24172,0.01830,0.00339
NUGT250516P00058500,NUGT,2025-05-16,58.50,put,0.90,0.55,0.35,13,0.75,9,3,23,2025-05-13,0.67058,-0.24356,0.08465,-0.19151,0.01730,-0.00126
NUGT250516C00059000,NUGT,2025-05-16,59.00,call,6.79,2.77,0.85,12,4.70,13,0,6,2025-05-13,0.75701,0.69109,0.08429,-0.25000,0.01945,0.00323
NUGT250516P00059000,NUGT,2025-05-16,59.00,put,0.96,0.72,0.50,22,0.95,14,8,82,2025-05-13,0.68475,-0.29298,0.09099,-0.21448,0.01899,-0.00153
NUGT250516C00059500,NUGT,2025-05-16,59.50,call,0.00,3.25,2.10,6,4.40,13,0,0,2025-05-13,1.14023,0.60969,0.06097,-0.40661,0.02118,0.00278
NUGT250516P00059500,NUGT,2025-05-16,59.50,put,1.10,1.27,0.30,25,2.25,35,4,112,2025-05-13,0.86966,-0.36812,0.07852,-0.29879,0.02081,-0.00195
NUGT250516C00060000,NUGT,2025-05-16,60.00,call,2.15,2.12,2.00,12,2.25,15,119,411,2025-05-13,0.74299,0.60163,0.09409,-0.26791,0.02130,0.00284
NUGT250516P00060000,NUGT,2025-05-16,60.00,put,1.25,1.20,1.10,1,1.30,14,64,223,2025-05-13,0.73902,-0.39798,0.09457,-0.25932,0.02130,-0.00209
NUGT250516C00060500,NUGT,2025-05-16,60.50,call,1.80,1.55,1.10,12,2.00,10,23,11,2025-05-13,0.60793,0.55985,0.11754,-0.22448,0.02177,0.00267
NUGT250516P00060500,NUGT,2025-05-16,60.50,put,1.55,1.45,0.15,17,2.75,12,10,12,2025-05-13,0.75076,-0.44683,0.09540,-0.26971,0.02183,-0.00236
NUGT250516C00061000,NUGT,2025-05-16,61.00,call,1.30,1.62,1.45,16,1.80,18,130,122,2025-05-13,0.75503,0.50521,0.09571,-0.28056,0.02202,0.00240
NUGT250516P00061000,NUGT,2025-05-16,61.00,put,1.75,1.77,0.95,19,2.60,30,27,80,2025-05-13,0.78308,-0.49398,0.09228,-0.28361,0.02202,-0.00262
NUGT250516C00061500,NUGT,2025-05-16,61.50,call,1.38,2.12,1.05,12,3.20,19,4,7,2025-05-13,1.08612,0.48070,0.06646,-0.40141,0.02200,0.00223
NUGT250516P00061500,NUGT,2025-05-16,61.50,put,1.70,1.75,1.20,12,2.30,23,7,22,2025-05-13,0.64939,-0.55323,0.11029,-0.23203,0.02183,-0.00291
NUGT250516C00062000,NUGT,2025-05-16,62.00,call,1.20,1.23,1.10,14,1.35,46,71,45,2025-05-13,0.77408,0.41400,0.09118,-0.28034,0.02151,0.00197
NUGT250516P00062000,NUGT,2025-05-16,62.00,put,2.40,1.92,1.20,18,2.65,27,6,100,2025-05-13,0.58720,-0.62022,0.11744,-0.20096,0.02102,-0.00326
NUGT250516C00062500,NUGT,2025-05-16,62.50,call,0.85,0.95,0.80,10,1.10,18,13,12,2025-05-13,0.72713,0.36035,0.09324,-0.25286,0.02066,0.00173
NUGT250516P00062500,NUGT,2025-05-16,62.50,put,3.20,2.42,1.85,7,3.00,14,1,172,2025-05-13,0.66966,-0.65308,0.09987,-0.22247,0.02038,-0.00347
NUGT250516C00063000,NUGT,2025-05-16,63.00,call,0.85,0.80,0.70,17,0.90,32,136,87,2025-05-13,0.73064,0.31711,0.08833,-0.24167,0.01967,0.00152
NUGT250516P00063000,NUGT,2025-05-16,63.00,put,0.00,2.95,1.00,9,4.90,16,0,101,2025-05-13,0.76219,-0.67483,0.08556,-0.24722,0.01987,-0.00362
NUGT250516C00063500,NUGT,2025-05-16,63.50,call,0.71,0.70,0.60,12,0.80,14,23,4,2025-05-13,0.75061,0.28180,0.08149,-0.23514,0.01864,0.00135
NUGT250516P00063500,NUGT,2025-05-16,63.50,put,0.00,3.25,1.30,12,5.20,12,0,2,2025-05-13,0.73033,-0.72421,0.08288,-0.21891,0.01845,-0.00389
NUGT250516C00064000,NUGT,2025-05-16,64.00,call,0.60,0.53,0.40,22,0.65,29,53,70,2025-05-13,0.72164,0.23476,0.07710,-0.20555,0.01695,0.00113
NUGT250516P00064000,NUGT,2025-05-16,64.00,put,4.02,3.12,1.95,13,4.30,34,4,147,2025-05-13,0.32013,-0.95445,0.05417,-0.02093,0.00528,-0.00503
NUGT250516C00064500,NUGT,2025-05-16,64.50,call,0.45,0.48,0.40,26,0.55,23,3,3,2025-05-13,0.75289,0.21056,0.06945,-0.20141,0.01593,0.00101
NUGT250516P00064500,NUGT,2025-05-16,64.50,put,0.00,4.03,2.05,10,6.00,10,0,3,2025-05-13,0.72942,-0.79744,0.07006,-0.18308,0.01557,-0.00432
NUGT250516C00065000,NUGT,2025-05-16,65.00,call,0.38,0.38,0.30,27,0.45,49,71,318,2025-05-13,0.74481,0.17663,0.06306,-0.17891,0.01431,0.00085
NUGT250516P00065000,NUGT,2025-05-16,65.00,put,5.20,4.55,3.10,8,6.00,33,10,123,2025-05-13,0.80106,-0.80461,0.06242,-0.19710,0.01524,-0.00440
NUGT250516C00066000,NUGT,2025-05-16,66.00,call,0.25,0.25,0.20,19,0.30,14,18,83,2025-05-13,0.74847,0.12540,0.04993,-0.14295,0.01139,0.00061
NUGT250516P00066000,NUGT,2025-05-16,66.00,put,0.00,5.30,3.30,10,7.30,16,0,45,2025-05-13,0.71524,-0.88587,0.04890,-0.12001,0.01066,-0.00487
NUGT250516C00066500,NUGT,2025-05-16,66.50,call,0.23,0.01,0.00,0,0.25,15,1,16,2025-05-13,0.42744,0.01236,0.01358,-0.01269,0.00177,0.00006
NUGT250516P00066500,NUGT,2025-05-16,66.50,put,0.00,5.75,3.80,12,7.70,7,0,11,2025-05-13,0.71128,-0.90807,0.04201,-0.10071,0.00911,-0.00502
NUGT250516C00067000,NUGT,2025-05-16,67.00,call,0.16,0.17,0.15,15,0.20,26,28,85,2025-05-13,0.76280,0.08963,0.03845,-0.11425,0.00894,0.00043
NUGT250516P00067000,NUGT,2025-05-16,67.00,put,6.00,6.10,4.20,5,8.00,5,1,145,2025-05-13,0.47927,-0.98503,0.01429,-0.00883,0.00209,-0.00543
NUGT250516C00068000,NUGT,2025-05-16,68.00,call,0.15,0.01,0.00,0,0.15,6,4,94,2025-05-13,0.51997,0.01040,0.00961,-0.01327,0.00152,0.00005
