contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
NUGT250516C00030000,NUGT,2025-05-16,30.00,call,30.25,31.10,29.10,6,33.10,7,0,1,2025-05-12,2.93455,0.99320,0.00101,-0.04805,0.00121,0.00324
NUGT250516P00030000,NUGT,2025-05-16,30.00,put,0.00,0.01,0.00,0,0.55,24,0,0,2025-05-12,2.47221,-0.00201,0.00040,-0.01259,0.00041,-0.00001
NUGT250516C00035000,NUGT,2025-05-16,35.00,call,0.00,26.10,24.10,1,28.10,2,0,0,2025-05-12,2.33121,0.99187,0.00149,-0.04549,0.00142,0.00377
NUGT250516P00035000,NUGT,2025-05-16,35.00,put,0.00,0.01,0.00,0,1.20,59,0,1,2025-05-12,1.96841,-0.00252,0.00062,-0.01227,0.00050,-0.00002
NUGT250516C00040000,NUGT,2025-05-16,40.00,call,25.77,21.10,19.10,6,23.10,5,0,2,2025-05-12,1.80744,0.99012,0.00228,-0.04274,0.00169,0.00431
NUGT250516P00040000,NUGT,2025-05-16,40.00,put,0.00,0.01,0.00,0,0.40,71,0,9,2025-05-12,1.52833,-0.00322,0.00100,-0.01187,0.00062,-0.00002
NUGT250516C00045000,NUGT,2025-05-16,45.00,call,26.48,16.10,14.10,13,18.10,10,0,37,2025-05-12,1.34175,0.98759,0.00375,-0.03971,0.00206,0.00484
NUGT250516P00045000,NUGT,2025-05-16,45.00,put,0.00,0.01,0.00,0,0.50,2,0,247,2025-05-12,1.13490,-0.00428,0.00173,-0.01137,0.00080,-0.00003
NUGT250516C00048000,NUGT,2025-05-16,48.00,call,0.00,13.10,11.10,5,15.10,6,0,0,2025-05-12,1.08368,0.98535,0.00536,-0.03771,0.00237,0.00516
NUGT250516P00048000,NUGT,2025-05-16,48.00,put,0.08,0.01,0.00,0,0.15,55,22,27,2025-05-12,0.91569,-0.00523,0.00257,-0.01098,0.00096,-0.00004
NUGT250516C00049000,NUGT,2025-05-16,49.00,call,22.60,12.10,10.10,6,14.10,12,0,12,2025-05-12,1.00045,0.98441,0.00612,-0.03698,0.00250,0.00526
NUGT250516P00049000,NUGT,2025-05-16,49.00,put,0.16,0.01,0.00,0,0.35,46,5,10,2025-05-12,0.84481,-0.00564,0.00298,-0.01082,0.00103,-0.00004
NUGT250516C00050000,NUGT,2025-05-16,50.00,call,27.10,11.15,9.20,12,13.10,12,0,145,2025-05-12,1.05868,0.96855,0.01046,-0.06553,0.00452,0.00526
NUGT250516P00050000,NUGT,2025-05-16,50.00,put,0.07,0.01,0.00,0,0.15,52,44,89,2025-05-12,0.77500,-0.00611,0.00349,-0.01066,0.00110,-0.00004
NUGT250516C00051000,NUGT,2025-05-16,51.00,call,23.98,10.20,8.20,12,12.20,11,0,3,2025-05-12,1.05990,0.95346,0.01438,-0.08814,0.00622,0.00526
NUGT250516P00051000,NUGT,2025-05-16,51.00,put,0.09,0.01,0.00,0,0.40,56,22,0,2025-05-12,0.70610,-0.00667,0.00414,-0.01048,0.00119,-0.00005
NUGT250516C00052000,NUGT,2025-05-16,52.00,call,10.10,9.20,7.20,9,11.20,11,2,22,2025-05-12,0.96569,0.94958,0.01683,-0.08587,0.00663,0.00534
NUGT250516P00052000,NUGT,2025-05-16,52.00,put,0.00,0.30,0.05,26,0.55,59,0,36,2025-05-12,1.16447,-0.08384,0.02070,-0.14260,0.00984,-0.00059
NUGT250516C00053000,NUGT,2025-05-16,53.00,call,26.50,8.25,6.30,13,10.20,13,0,32,2025-05-12,0.93673,0.93243,0.02183,-0.10353,0.00835,0.00533
NUGT250516P00053000,NUGT,2025-05-16,53.00,put,0.15,0.15,0.10,20,0.20,14,3,16,2025-05-12,0.89283,-0.05903,0.02062,-0.08343,0.00752,-0.00041
NUGT250516C00054000,NUGT,2025-05-16,54.00,call,13.98,7.30,5.30,10,9.30,11,0,12,2025-05-12,0.89146,0.91386,0.02759,-0.11767,0.01004,0.00531
NUGT250516P00054000,NUGT,2025-05-16,54.00,put,0.25,0.25,0.20,18,0.30,29,71,2,2025-05-12,0.90670,-0.08955,0.02792,-0.11649,0.01034,-0.00063
NUGT250516C00055000,NUGT,2025-05-16,55.00,call,13.10,6.40,4.40,19,8.40,22,0,37,2025-05-12,0.87484,0.88272,0.03521,-0.14317,0.01258,0.00520
NUGT250516P00055000,NUGT,2025-05-16,55.00,put,0.32,0.35,0.30,10,0.40,37,202,43,2025-05-12,0.88749,-0.12038,0.03535,-0.14121,0.01281,-0.00084
NUGT250516C00056000,NUGT,2025-05-16,56.00,call,7.40,5.45,3.90,23,7.00,28,10,10,2025-05-12,0.80137,0.85878,0.04372,-0.14888,0.01431,0.00515
NUGT250516P00056000,NUGT,2025-05-16,56.00,put,0.38,0.48,0.40,22,0.55,15,68,9,2025-05-12,0.86631,-0.15845,0.04367,-0.16609,0.01545,-0.00111
NUGT250516C00057000,NUGT,2025-05-16,57.00,call,6.00,5.00,4.30,10,5.70,30,1,22,2025-05-12,0.99405,0.76259,0.04865,-0.25030,0.01975,0.00455
NUGT250516P00057000,NUGT,2025-05-16,57.00,put,0.60,0.50,0.30,28,0.70,1,115,53,2025-05-12,0.75975,-0.18228,0.05448,-0.15912,0.01690,-0.00127
NUGT250516C00058000,NUGT,2025-05-16,58.00,call,4.10,3.88,2.75,21,5.00,41,16,36,2025-05-12,0.79695,0.74529,0.06302,-0.20922,0.02051,0.00456
NUGT250516P00058000,NUGT,2025-05-16,58.00,put,0.90,0.88,0.80,23,0.95,1,72,41,2025-05-12,0.82957,-0.26201,0.06143,-0.21378,0.02081,-0.00185
NUGT250516C00058500,NUGT,2025-05-16,58.50,call,0.00,3.60,1.70,13,5.50,33,0,0,2025-05-12,0.82881,0.70496,0.06515,-0.23311,0.02205,0.00432
NUGT250516P00058500,NUGT,2025-05-16,58.50,put,1.20,0.95,0.80,17,1.10,13,22,4,2025-05-12,0.79131,-0.28766,0.06744,-0.21334,0.02179,-0.00203
NUGT250516C00059000,NUGT,2025-05-16,59.00,call,6.79,3.35,1.30,17,5.40,31,0,6,2025-05-12,0.86249,0.66527,0.06608,-0.25532,0.02327,0.00408
NUGT250516P00059000,NUGT,2025-05-16,59.00,put,1.35,1.18,1.05,30,1.30,14,61,45,2025-05-12,0.81844,-0.32812,0.06909,-0.23369,0.02309,-0.00232
NUGT250516C00059500,NUGT,2025-05-16,59.50,call,0.00,3.62,2.25,11,5.00,26,0,0,2025-05-12,1.09953,0.61167,0.05454,-0.34055,0.02449,0.00369
NUGT250516P00059500,NUGT,2025-05-16,59.50,put,1.35,1.35,1.25,20,1.45,13,196,154,2025-05-12,0.81051,-0.36348,0.07247,-0.24021,0.02398,-0.00258
NUGT250516C00060000,NUGT,2025-05-16,60.00,call,2.60,2.67,2.55,11,2.80,25,81,371,2025-05-12,0.82835,0.59755,0.07311,-0.26004,0.02473,0.00370
NUGT250516P00060000,NUGT,2025-05-16,60.00,put,1.55,1.55,1.45,21,1.65,15,133,172,2025-05-12,0.80747,-0.40084,0.07492,-0.24622,0.02470,-0.00285
NUGT250516C00060500,NUGT,2025-05-16,60.50,call,2.50,2.60,2.00,22,3.20,31,12,1,2025-05-12,0.90853,0.55803,0.06799,-0.29017,0.02522,0.00345
NUGT250516P00060500,NUGT,2025-05-16,60.50,put,2.05,1.67,1.30,13,2.05,36,12,0,2025-05-12,0.76524,-0.43766,0.08059,-0.23750,0.02518,-0.00311
NUGT250516C00061000,NUGT,2025-05-16,61.00,call,2.10,2.12,2.00,12,2.25,14,60,100,2025-05-12,0.81875,0.52234,0.07613,-0.26402,0.02545,0.00326
NUGT250516P00061000,NUGT,2025-05-16,61.00,put,1.90,2.00,1.85,26,2.15,14,43,54,2025-05-12,0.79862,-0.47794,0.07806,-0.25040,0.02545,-0.00342
NUGT250516C00061500,NUGT,2025-05-16,61.50,call,2.15,1.77,1.50,10,2.05,22,6,2,2025-05-12,0.77332,0.48150,0.08065,-0.24943,0.02546,0.00303
